YM,state,rev,city,lat,long
2017-10,RN,4202.47,"são paulo",-5.856702064225203,-35.99007862513834
2017-10,RO,1657.95,"porto velho",-10.341289125647087,-62.72057854860225
2017-10,RR,388.98,"boa vista",2.7171004644238903,-60.67286554709666
2017-10,RS,37561.210000000094,"nova andradina",-29.679190623281976,-52.03265163171481
2017-10,SC,21022.55000000002,"balneario de picarras",-27.222485826583682,-49.61793687268917
2017-10,SE,4294.21,aracaju,-10.866199407643311,-37.18116903794632
2017-10,SP,226121.7299999957,"sao paulo",-23.155308346172184,-47.08407367161121
2017-10,TO,2808.85,palmas,-9.503700370876619,-48.34866106202656
2017-11,AC,649.9200000000001,"sao paulo",-9.702555041197325,-68.45185194823803
2017-11,AL,5936.26,maceio,-9.599728966379804,-36.05201677757491
2017-11,AM,2635.25,manaus,-3.3493363041586877,-60.53742965565406
2017-11,AP,511.88,macapa,0.08602518971632298,-51.2343044975123
2017-11,BA,29137.890000000094,salvador,-13.049360869325763,-39.56064869603112
2017-11,CE,18655.440000000006,fortaleza,-4.363151229628109,-39.004139763337946
2017-11,DF,26859.840000000044,brasilia,-15.810884759001192,-47.96963045270299
2017-11,ES,24302.250000000022,vitória,-20.105145324187408,-40.50318322322478
2017-11,GO,21079.190000000013,"novo gama",-16.577644584237582,-49.33419502806311
2017-11,MA,10002.489999999994,"sao luis",-3.7989966701671256,-44.8186268933351
2017-11,MG,133533.6599999995,"belo horizonte",-19.864647279116994,-44.4216150659084
2017-11,MS,6249.779999999996,"campo grande",-20.765005763284808,-54.532140315494395
2017-11,MT,11431.699999999993,cuiabá,-14.156481652355602,-55.7089558240193
2017-11,PA,11704.429999999995,belem,-2.631213066534228,-49.48586167708255
2017-11,PB,4567.389999999999,"joao pessoa",-7.088297909249018,-35.821678258393
2017-11,PE,19658.240000000013,recife,-8.179098403904238,-35.75886555563942
2017-11,PI,2707.8100000000004,teresina,-5.754988726061566,-42.50954149377497
2017-11,PR,46853.49000000013,curitiba,-24.79360667662306,-50.87966244315085
2017-11,RJ,150222.03999999893,"rio de janeiro",-22.74347732166985,-43.15554026830323
2017-11,RN,8469.299999999996,"são paulo",-5.856702064225203,-35.99007862513834
2017-11,RO,5852.159999999998,"porto velho",-10.341289125647087,-62.72057854860225
2017-11,RR,98.64,"boa vista",2.7171004644238903,-60.67286554709666
2017-11,RS,58699.88000000009,"nova andradina",-29.679190623281976,-52.03265163171481
2017-11,SC,40312.90000000011,"balneario de picarras",-27.222485826583682,-49.61793687268917
2017-11,SE,5579.249999999998,aracaju,-10.866199407643311,-37.18116903794632
2017-11,SP,355814.9999999993,"sao paulo",-23.155308346172184,-47.08407367161121
2017-11,TO,2336.06,palmas,-9.503700370876619,-48.34866106202656
2017-12,AC,1100.78,"sao paulo",-9.702555041197325,-68.45185194823803
2017-12,AL,2223.87,maceio,-9.599728966379804,-36.05201677757491
2017-12,AM,1029.46,manaus,-3.3493363041586877,-60.53742965565406
2017-12,AP,601.9,macapa,0.08602518971632298,-51.2343044975123
2017-12,BA,28372.590000000037,salvador,-13.049360869325763,-39.56064869603112
2017-12,CE,11116.339999999993,fortaleza,-4.363151229628109,-39.004139763337946
2017-12,DF,16965.569999999992,brasilia,-15.810884759001192,-47.96963045270299
2017-12,ES,12606.649999999985,vitória,-20.105145324187408,-40.50318322322478
2017-12,GO,15861.819999999976,"novo gama",-16.577644584237582,-49.33419502806311
2017-12,MA,5820.139999999999,"sao luis",-3.7989966701671256,-44.8186268933351
2017-12,MG,93138.30999999994,"belo horizonte",-19.864647279116994,-44.4216150659084
2017-12,MS,5408.249999999998,"campo grande",-20.765005763284808,-54.532140315494395
2017-12,MT,9626.199999999993,cuiabá,-14.156481652355602,-55.7089558240193
2017-12,PA,10420.229999999992,belem,-2.631213066534228,-49.48586167708255
2017-12,PB,5585.56,"joao pessoa",-7.088297909249018,-35.821678258393
2017-12,PE,16128.60999999998,recife,-8.179098403904238,-35.75886555563942
2017-12,PI,2646.92,teresina,-5.754988726061566,-42.50954149377497
2017-12,PR,30122.830000000096,curitiba,-24.79360667662306,-50.87966244315085
2017-12,RJ,117170.95999999995,"rio de janeiro",-22.74347732166985,-43.15554026830323
2017-12,RN,3168.4500000000007,"são paulo",-5.856702064225203,-35.99007862513834
2017-12,RO,1949.5800000000004,"porto velho",-10.341289125647087,-62.72057854860225
2017-12,RS,42179.7500000001,"nova andradina",-29.679190623281976,-52.03265163171481
2017-12,SC,24234.890000000047,"balneario de picarras",-27.222485826583682,-49.61793687268917
2017-12,SE,3147.7799999999997,aracaju,-10.866199407643311,-37.18116903794632
2017-12,SP,280099.3399999964,"sao paulo",-23.155308346172184,-47.08407367161121
2017-12,TO,1457.0099999999998,palmas,-9.503700370876619,-48.34866106202656
2018-01,AC,882.9399999999999,"sao paulo",-9.702555041197325,-68.45185194823803
2018-01,AL,5134.079999999997,maceio,-9.599728966379804,-36.05201677757491
2018-01,AM,2925.65,manaus,-3.3493363041586877,-60.53742965565406
2018-01,AP,2393.6699999999996,macapa,0.08602518971632298,-51.2343044975123
2018-01,BA,36721.1100000001,salvador,-13.049360869325763,-39.56064869603112
2018-01,CE,13548.929999999984,fortaleza,-4.363151229628109,-39.004139763337946
2018-01,DF,17736.969999999987,brasilia,-15.810884759001192,-47.96963045270299
2018-01,ES,20095.42,vitória,-20.105145324187408,-40.50318322322478
2018-01,GO,16759.189999999984,"novo gama",-16.577644584237582,-49.33419502806311
2018-01,MA,8713.509999999995,"sao luis",-3.7989966701671256,-44.8186268933351
2018-01,MG,114504.16999999962,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-01,MS,10100.759999999997,"campo grande",-20.765005763284808,-54.532140315494395
2018-01,MT,12134.699999999988,cuiabá,-14.156481652355602,-55.7089558240193
2018-01,PA,13987.869999999994,belem,-2.631213066534228,-49.48586167708255
2018-01,PB,6800.289999999997,"joao pessoa",-7.088297909249018,-35.821678258393
2018-01,PE,14993.429999999991,recife,-8.179098403904238,-35.75886555563942
2018-01,PI,6724.169999999998,teresina,-5.754988726061566,-42.50954149377497
2018-01,PR,44836.400000000096,curitiba,-24.79360667662306,-50.87966244315085
2018-01,RJ,120853.0299999994,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-01,RN,5807.939999999999,"são paulo",-5.856702064225203,-35.99007862513834
2018-01,RO,2286.7600000000007,"porto velho",-10.341289125647087,-62.72057854860225
2018-01,RR,129,"boa vista",2.7171004644238903,-60.67286554709666
2018-01,RS,48482.980000000185,"nova andradina",-29.679190623281976,-52.03265163171481
2018-01,SC,38791.63000000013,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-01,SE,3060.2000000000003,aracaju,-10.866199407643311,-37.18116903794632
2018-01,SP,374404.45000000234,"sao paulo",-23.155308346172184,-47.08407367161121
2018-01,TO,2647.0399999999995,palmas,-9.503700370876619,-48.34866106202656
2018-02,AC,201.83,"sao paulo",-9.702555041197325,-68.45185194823803
2018-02,AL,4593.069999999998,maceio,-9.599728966379804,-36.05201677757491
2018-02,AM,2028.6200000000001,manaus,-3.3493363041586877,-60.53742965565406
2018-02,AP,1007.9,macapa,0.08602518971632298,-51.2343044975123
2018-02,BA,31971.710000000152,salvador,-13.049360869325763,-39.56064869603112
2018-02,CE,11091.769999999988,fortaleza,-4.363151229628109,-39.004139763337946
2018-02,DF,21205.380000000005,brasilia,-15.810884759001192,-47.96963045270299
2018-02,ES,16994.129999999986,vitória,-20.105145324187408,-40.50318322322478
2018-02,GO,17920.999999999978,"novo gama",-16.577644584237582,-49.33419502806311
2018-02,MA,9877.809999999992,"sao luis",-3.7989966701671256,-44.8186268933351
2018-02,MG,107349.01999999967,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-02,MS,8593.189999999991,"campo grande",-20.765005763284808,-54.532140315494395
2018-02,MT,8172.689999999996,cuiabá,-14.156481652355602,-55.7089558240193
2018-02,PA,8943.609999999993,belem,-2.631213066534228,-49.48586167708255
2018-02,PB,4750.799999999997,"joao pessoa",-7.088297909249018,-35.821678258393
2018-02,PE,17283.72999999999,recife,-8.179098403904238,-35.75886555563942
2018-02,PI,4360.719999999999,teresina,-5.754988726061566,-42.50954149377497
2018-02,PR,45566.3500000001,curitiba,-24.79360667662306,-50.87966244315085
2018-02,RJ,115509.78999999953,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-02,RN,3204.869999999999,"são paulo",-5.856702064225203,-35.99007862513834
2018-02,RO,1579.3799999999999,"porto velho",-10.341289125647087,-62.72057854860225
2018-02,RR,199.17000000000002,"boa vista",2.7171004644238903,-60.67286554709666
2018-02,RS,46525.400000000096,"nova andradina",-29.679190623281976,-52.03265163171481
2018-02,SC,31956.150000000107,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-02,SE,4486.909999999999,aracaju,-10.866199407643311,-37.18116903794632
2018-02,SP,309884.7799999985,"sao paulo",-23.155308346172184,-47.08407367161121
2018-02,TO,2635.6499999999996,palmas,-9.503700370876619,-48.34866106202656
2018-03,AC,97.80000000000001,"sao paulo",-9.702555041197325,-68.45185194823803
2018-03,AL,6996.1,maceio,-9.599728966379804,-36.05201677757491
2018-03,AM,1118.16,manaus,-3.3493363041586877,-60.53742965565406
2018-03,AP,535.39,macapa,0.08602518971632298,-51.2343044975123
2018-03,BA,36810.18000000012,salvador,-13.049360869325763,-39.56064869603112
2018-03,CE,18385.26,fortaleza,-4.363151229628109,-39.004139763337946
2018-03,DF,20955.420000000006,brasilia,-15.810884759001192,-47.96963045270299
2018-03,ES,17391.769999999993,vitória,-20.105145324187408,-40.50318322322478
2018-03,GO,19347.800000000017,"novo gama",-16.577644584237582,-49.33419502806311
2018-03,MA,8355.739999999994,"sao luis",-3.7989966701671256,-44.8186268933351
2018-03,MG,119930.33999999976,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-03,MS,7398.979999999997,"campo grande",-20.765005763284808,-54.532140315494395
2018-03,MT,8638.729999999998,cuiabá,-14.156481652355602,-55.7089558240193
2018-03,PA,13208.779999999992,belem,-2.631213066534228,-49.48586167708255
2018-03,PB,6086.999999999998,"joao pessoa",-7.088297909249018,-35.821678258393
2018-03,PE,22861.390000000018,recife,-8.179098403904238,-35.75886555563942
2018-03,PI,6557.289999999999,teresina,-5.754988726061566,-42.50954149377497
2018-03,PR,51001.01000000015,curitiba,-24.79360667662306,-50.87966244315085
2018-03,RJ,117848.49999999959,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-03,RN,7383.629999999997,"são paulo",-5.856702064225203,-35.99007862513834
2018-03,RO,2726.8900000000003,"porto velho",-10.341289125647087,-62.72057854860225
2018-03,RR,2244.68,"boa vista",2.7171004644238903,-60.67286554709666
2018-03,RS,57558.87000000013,"nova andradina",-29.679190623281976,-52.03265163171481
2018-03,SC,36672.24000000004,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-03,SE,2557.9200000000005,aracaju,-10.866199407643311,-37.18116903794632
2018-03,SP,383807.3800000019,"sao paulo",-23.155308346172184,-47.08407367161121
2018-03,TO,4573.809999999999,palmas,-9.503700370876619,-48.34866106202656
2018-04,AC,422.98,"sao paulo",-9.702555041197325,-68.45185194823803
2018-04,AL,6106.23,maceio,-9.599728966379804,-36.05201677757491
2018-04,AM,667.79,manaus,-3.3493363041586877,-60.53742965565406
2018-04,AP,822.6999999999999,macapa,0.08602518971632298,-51.2343044975123
2018-04,BA,31937.340000000084,salvador,-13.049360869325763,-39.56064869603112
2018-04,CE,17349.739999999994,fortaleza,-4.363151229628109,-39.004139763337946
2018-04,DF,18255.789999999986,brasilia,-15.810884759001192,-47.96963045270299
2018-04,ES,16542.569999999985,vitória,-20.105145324187408,-40.50318322322478
2018-04,GO,19087.44000000001,"novo gama",-16.577644584237582,-49.33419502806311
2018-04,MA,7929.929999999997,"sao luis",-3.7989966701671256,-44.8186268933351
2018-04,MG,111476.47999999972,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-04,MS,5875.849999999996,"campo grande",-20.765005763284808,-54.532140315494395
2018-04,MT,11544.389999999992,cuiabá,-14.156481652355602,-55.7089558240193
2018-04,PA,11649.759999999991,belem,-2.631213066534228,-49.48586167708255
2018-04,PB,4413.139999999999,"joao pessoa",-7.088297909249018,-35.821678258393
2018-04,PE,17662.609999999986,recife,-8.179098403904238,-35.75886555563942
2018-04,PI,10774.929999999997,teresina,-5.754988726061566,-42.50954149377497
2018-04,PR,66360.76000000004,curitiba,-24.79360667662306,-50.87966244315085
2018-04,RJ,123281.39999999963,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-04,RN,6001.739999999998,"são paulo",-5.856702064225203,-35.99007862513834
2018-04,RO,3499.7700000000004,"porto velho",-10.341289125647087,-62.72057854860225
2018-04,RR,712.65,"boa vista",2.7171004644238903,-60.67286554709666
2018-04,RS,52500.24000000011,"nova andradina",-29.679190623281976,-52.03265163171481
2018-04,SC,44612.56000000008,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-04,SE,3210.42,aracaju,-10.866199407643311,-37.18116903794632
2018-04,SP,396601.95000000345,"sao paulo",-23.155308346172184,-47.08407367161121
2018-04,TO,4291.82,palmas,-9.503700370876619,-48.34866106202656
2018-05,AC,1364.8899999999999,"sao paulo",-9.702555041197325,-68.45185194823803
2018-05,AL,3657.0900000000006,maceio,-9.599728966379804,-36.05201677757491
2018-05,AM,1811.8000000000002,manaus,-3.3493363041586877,-60.53742965565406
2018-05,AP,955.68,macapa,0.08602518971632298,-51.2343044975123
2018-05,BA,35174.44000000007,salvador,-13.049360869325763,-39.56064869603112
2018-05,CE,11945.509999999995,fortaleza,-4.363151229628109,-39.004139763337946
2018-05,DF,25461.490000000027,brasilia,-15.810884759001192,-47.96963045270299
2018-05,ES,19004.829999999984,vitória,-20.105145324187408,-40.50318322322478
2018-05,GO,24194.240000000013,"novo gama",-16.577644584237582,-49.33419502806311
2018-05,MA,7084.039999999999,"sao luis",-3.7989966701671256,-44.8186268933351
2018-05,MG,102696.26999999984,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-05,MS,9923.059999999994,"campo grande",-20.765005763284808,-54.532140315494395
2018-05,MT,12261.84999999999,cuiabá,-14.156481652355602,-55.7089558240193
2018-05,PA,7455.639999999998,belem,-2.631213066534228,-49.48586167708255
2018-05,PB,4860.44,"joao pessoa",-7.088297909249018,-35.821678258393
2018-05,PE,13774.929999999988,recife,-8.179098403904238,-35.75886555563942
2018-05,PI,6845.699999999999,teresina,-5.754988726061566,-42.50954149377497
2018-05,PR,46569.48000000014,curitiba,-24.79360667662306,-50.87966244315085
2018-05,RJ,126767.19999999959,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-05,RN,4233.02,"são paulo",-5.856702064225203,-35.99007862513834
2018-05,RO,2255.2400000000002,"porto velho",-10.341289125647087,-62.72057854860225
2018-05,RR,89.9,"boa vista",2.7171004644238903,-60.67286554709666
2018-05,RS,50841.450000000106,"nova andradina",-29.679190623281976,-52.03265163171481
2018-05,SC,35704.00000000007,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-05,SE,1083.18,aracaju,-10.866199407643311,-37.18116903794632
2018-05,SP,434116.39000000607,"sao paulo",-23.155308346172184,-47.08407367161121
2018-05,TO,2739.99,palmas,-9.503700370876619,-48.34866106202656
2018-06,AC,427.9,"sao paulo",-9.702555041197325,-68.45185194823803
2018-06,AL,3730.6,maceio,-9.599728966379804,-36.05201677757491
2018-06,AM,924.7199999999998,manaus,-3.3493363041586877,-60.53742965565406
2018-06,AP,167.48,macapa,0.08602518971632298,-51.2343044975123
2018-06,BA,35099.48000000008,salvador,-13.049360869325763,-39.56064869603112
2018-06,CE,16549.609999999993,fortaleza,-4.363151229628109,-39.004139763337946
2018-06,DF,19985.430000000008,brasilia,-15.810884759001192,-47.96963045270299
2018-06,ES,17152.95999999999,vitória,-20.105145324187408,-40.50318322322478
2018-06,GO,14358.059999999985,"novo gama",-16.577644584237582,-49.33419502806311
2018-06,MA,5979.479999999997,"sao luis",-3.7989966701671256,-44.8186268933351
2018-06,MG,105757.71999999994,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-06,MS,8887.249999999996,"campo grande",-20.765005763284808,-54.532140315494395
2018-06,MT,10335.289999999994,cuiabá,-14.156481652355602,-55.7089558240193
2018-06,PA,9358.209999999994,belem,-2.631213066534228,-49.48586167708255
2018-06,PB,12993.829999999998,"joao pessoa",-7.088297909249018,-35.821678258393
2018-06,PE,14790.729999999987,recife,-8.179098403904238,-35.75886555563942
2018-06,PI,4845.7,teresina,-5.754988726061566,-42.50954149377497
2018-06,PR,42211.8600000001,curitiba,-24.79360667662306,-50.87966244315085
2018-06,RJ,102568.66999999984,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-06,RN,6563.449999999999,"são paulo",-5.856702064225203,-35.99007862513834
2018-06,RO,1921.5700000000002,"porto velho",-10.341289125647087,-62.72057854860225
2018-06,RR,1331.99,"boa vista",2.7171004644238903,-60.67286554709666
2018-06,RS,44093.830000000096,"nova andradina",-29.679190623281976,-52.03265163171481
2018-06,SC,32740.72000000012,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-06,SE,3849.09,aracaju,-10.866199407643311,-37.18116903794632
2018-06,SP,342590.48000000045,"sao paulo",-23.155308346172184,-47.08407367161121
2018-06,TO,4049.4199999999996,palmas,-9.503700370876619,-48.34866106202656
2018-07,AC,1469.9700000000005,"sao paulo",-9.702555041197325,-68.45185194823803
2018-07,AL,3956.2299999999996,maceio,-9.599728966379804,-36.05201677757491
2018-07,AM,2004.9100000000003,manaus,-3.3493363041586877,-60.53742965565406
2018-07,AP,1350.84,macapa,0.08602518971632298,-51.2343044975123
2018-07,BA,42596.910000000076,salvador,-13.049360869325763,-39.56064869603112
2018-07,CE,13668.309999999992,fortaleza,-4.363151229628109,-39.004139763337946
2018-07,DF,22719.930000000022,brasilia,-15.810884759001192,-47.96963045270299
2018-07,ES,30146.350000000028,vitória,-20.105145324187408,-40.50318322322478
2018-07,GO,20653.900000000023,"novo gama",-16.577644584237582,-49.33419502806311
2018-07,MA,6455.429999999998,"sao luis",-3.7989966701671256,-44.8186268933351
2018-07,MG,93592.95999999996,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-07,MS,6810.829999999999,"campo grande",-20.765005763284808,-54.532140315494395
2018-07,MT,10599.639999999996,cuiabá,-14.156481652355602,-55.7089558240193
2018-07,PA,13195.939999999997,belem,-2.631213066534228,-49.48586167708255
2018-07,PB,15657.679999999995,"joao pessoa",-7.088297909249018,-35.821678258393
2018-07,PE,24482.03000000002,recife,-8.179098403904238,-35.75886555563942
2018-07,PI,6933.469999999998,teresina,-5.754988726061566,-42.50954149377497
2018-07,PR,45388.75000000008,curitiba,-24.79360667662306,-50.87966244315085
2018-07,RJ,99527.33999999992,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-07,RN,8415.429999999998,"são paulo",-5.856702064225203,-35.99007862513834
2018-07,RO,4503.799999999999,"porto velho",-10.341289125647087,-62.72057854860225
2018-07,RR,1514.7,"boa vista",2.7171004644238903,-60.67286554709666
2018-07,RS,39621.620000000104,"nova andradina",-29.679190623281976,-52.03265163171481
2018-07,SC,31203.58000000007,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-07,SE,4442.34,aracaju,-10.866199407643311,-37.18116903794632
2018-07,SP,324517.70999999926,"sao paulo",-23.155308346172184,-47.08407367161121
2018-07,TO,2613.6700000000005,palmas,-9.503700370876619,-48.34866106202656
2018-08,AC,446.69,"sao paulo",-9.702555041197325,-68.45185194823803
2018-08,AL,2253.28,maceio,-9.599728966379804,-36.05201677757491
2018-08,AM,380.70000000000005,manaus,-3.3493363041586877,-60.53742965565406
2018-08,AP,194,macapa,0.08602518971632298,-51.2343044975123
2018-08,BA,21846.840000000015,salvador,-13.049360869325763,-39.56064869603112
2018-08,CE,9457.039999999995,fortaleza,-4.363151229628109,-39.004139763337946
2018-08,DF,19941.63000000001,brasilia,-15.810884759001192,-47.96963045270299
2018-08,ES,16496.93999999999,vitória,-20.105145324187408,-40.50318322322478
2018-08,GO,18028.989999999998,"novo gama",-16.577644584237582,-49.33419502806311
2018-08,MA,4246.200000000001,"sao luis",-3.7989966701671256,-44.8186268933351
2018-08,MG,95696.51999999983,"belo horizonte",-19.864647279116994,-44.4216150659084
2018-08,MS,5551.429999999998,"campo grande",-20.765005763284808,-54.532140315494395
2018-08,MT,4648.229999999999,cuiabá,-14.156481652355602,-55.7089558240193
2018-08,PA,8928.779999999997,belem,-2.631213066534228,-49.48586167708255
2018-08,PB,7751.629999999997,"joao pessoa",-7.088297909249018,-35.821678258393
2018-08,PE,11927.029999999992,recife,-8.179098403904238,-35.75886555563942
2018-08,PI,3013.23,teresina,-5.754988726061566,-42.50954149377497
2018-08,PR,38831.70000000009,curitiba,-24.79360667662306,-50.87966244315085
2018-08,RJ,94921.78999999995,"rio de janeiro",-22.74347732166985,-43.15554026830323
2018-08,RN,5236.369999999999,"são paulo",-5.856702064225203,-35.99007862513834
2018-08,RO,2789.78,"porto velho",-10.341289125647087,-62.72057854860225
2018-08,RS,43028.350000000086,"nova andradina",-29.679190623281976,-52.03265163171481
2018-08,SC,32355.830000000053,"balneario de picarras",-27.222485826583682,-49.61793687268917
2018-08,SE,4558.04,aracaju,-10.866199407643311,-37.18116903794632
2018-08,SP,394403.1100000029,"sao paulo",-23.155308346172184,-47.08407367161121
2018-08,TO,1925.9700000000005,palmas,-9.503700370876619,-48.34866106202656
2018-09,SP,145,"sao paulo",-23.155308346172184,-47.08407367161121
